author,video_id,likes,replies
48744,N_MqfF0WBsU,0,0
29695,r7b7U3hJTAM,0,0
14283,kZqL6VngZ3Y,10,0
22702,KtlLYV6DoQE,0,0
38699,X8XErh1kDBQ,0,0
2158,tyj-oE6P8Wg,0,0
52377,jK2aIUmmdP4,4,1
19785,FpwdUM3rddM,0,0
27430,UC1pF20Ilg8,1,4
20949,nMToXlLvfBg,0,0
5344,qGBSJE8-LnY,0,1
59476,6xtpKJei8Ww,0,0
32255,RO7Yyy8wkdQ,0,0
55673,CIzY5hWSeSY,0,0
10571,98qYxOdGb0I,51,0
10911,4X59UzstJm0,0,0
49049,H3Q4jb99lK4,0,0
12738,UVEU6n2eKtg,0,0
13501,nhian48PBQ0,0,0
45425,v0Ddk-Q_yoY,0,0
58087,7MmFBgwBlpc,0,0
51956,z1cEysaihUE,0,0
16254,TYU16fAQsAI,0,0
12505,A7CM4CX3BDs,0,0
5181,HJkoeB_F4c4,0,0
6219,3FPxYDGfniM,0,0
64437,0zWziXJmpVs,0,0
34112,cQdhPm6OLrU,1,0
28544,QpvEWVVnICE,0,0
16835,X_PZvUM8P_U,0,0
38667,pkMwN7WPCFI,0,0
25455,clb1ogagYYY,3,0
57002,XsaZF2E2uI4,0,0
52377,bVK7x8in6jM,1,0
53881,5WJIEgl9wTc,0,0
58087,yOYxXe2JJk8,0,0
58087,93Jlh-dqYAo,0,0
49149,LuNDAGxYHSs,0,0
32325,eaXP0PuBUv0,1,0
11983,PHgc8Q6qTjc,0,0
15026,tzC7LxxyMms,0,0
27254,fheoE2tMpag,0,0
38225,38Z1x2ALWoU,0,0
41390,Wzj7yPkCttQ,0,0
39123,NlzQkjW_MOw,0,0
12370,YcEUgUsFLbc,0,1
9469,PjqfeUD8oG8,0,0
61919,1YzlzZMieR0,4,1
1329,Gc3hAU79_jw,0,0
51343,MuSrl7MI-ME,0,0
13796,pdf242zDbR4,1,0
5314,F6ogBK4NmtE,0,0
19417,qnJIid5hgTg,113,17
56181,MhWGRrbkBiI,1,0
64634,2L7TrlV6Y5w,0,0
821,FcdyhPP1zv8,0,0
26131,WcsnNYkBZhw,0,0
7332,lEKOWKcUxdU,0,0
59664,trE-2jNdB4Q,0,0
29412,eL77pAh_mSE,0,0
2949,-1GJcXntvOw,0,0
25169,vCG7G-AtAas,0,0
47714,l-K_1mXUepc,45,0
51956,eBV4GmK4kO4,0,0
36079,hHB_zvrfOoc,0,0
56044,NzWr_3ASwSw,0,0
58087,7MmFBgwBlpc,0,0
51609,AH-LyInSNYw,0,0
9864,I2pM6GcxVbo,0,0
8484,K44j-sb1SRY,0,0
47110,JrRpS6paOPI,0,0
16647,7iPCh4XK-Wo,1,0
63706,GpTh1WUKO7g,0,0
44927,62-2jHoXXfs,0,0
60334,ivwwI7IIjGs,21,0
31547,3ZyuOuMsdm4,0,0
21141,Xg_fXxWT9_U,0,0
40563,S-_a2SKZBzk,1,0
52100,CebaE7yfJJ0,0,0
11762,j3cJJX2hFmA,0,0
57354,0A7fVXTDoYE,0,7
64276,43v2NJ3z42I,0,0
32611,ZNE8pgqpcMA,0,0
37086,dFImHhNwbJo,0,0
52898,OdEPM5K3vXU,0,0
29080,dISyAUCiiUY,0,0
1695,hogIc_KLTLU,0,0
31175,ja5I33iqDro,0,0
36321,1hGDod5eRy0,0,0
62724,C-jcIosStTQ,0,0
46558,zKyLP-opoUs,0,0
13201,j8EsjtfuPvY,0,0
29208,Nh2jUdko4dM,0,1
21076,d-5dc8CuOvw,0,0
25790,BMeHNbBPDhQ,0,0
22702,6uaFVoxJNhE,0,0
43074,rcfkSKBPMSc,27,0
20226,MwTQ4P4URSs,0,0
43020,WsRs50S2EaI,0,0
56293,MQ1CWy45y10,0,0
16912,Ufam-RqHJeI,0,0
283,TfVCx9nwVxw,0,0
18654,6SobK6K-MqY,2,0
8319,P9Cec9Fb6JI,0,0
40441,NQ6Prfawuso,0,0
626,KP1fPtoiUvc,0,0
148,SeTdbln-Ams,0,0
55610,TxKlH3xuuiM,0,0
14766,PJknwuBmBoY,3,0
40741,270BUhnEtV4,0,0
62555,KEBEst2hRrs,1,1
55610,6RctvWd0_nw,0,0
42162,rSqRsUeZr0Y,0,0
64771,uM6QL7TTxug,1,1
18278,IhwAGPmShmE,0,0
33980,laDEeVOtweA,0,0
51343,u6wvoDA9Nc0,0,0
4330,2D6nO-2pykw,0,0
16469,bGOP7s_hmRs,0,1
23388,RE_D9TeMeno,0,0
1306,8go0IBBeTSg,0,0
45429,Tzp8PoMnFmA,1,0
36777,tQqnt67ai0g,0,0
30958,z6cKz_tFt1I,0,0
13217,0WGPLKSvRLo,0,0
23713,2TlHcjefFmw,3,0
57267,cBIthHtM7_U,18,0
52875,gUQwzTF9KiY,0,0
60505,cDakFiMJ-T0,0,0
40232,2dGxhVpgm0w,0,0
52509,yQlLKNtrFhM,0,0
58087,uCMBycA2jVA,0,0
41131,1DTflCzYGIg,1,0
37539,HYv_tLZxl5I,0,0
58087,ZlfHpQWDXo0,0,0
8198,31q2hjdUEus,0,0
16912,W675pwGnwVc,0,0
58087,IoLt0gbALak,0,0
48872,pwTLTi_fhVQ,1,1
10859,REYkzQWmw6w,5,1
24742,BSZkM5Ex5rM,0,0
23877,Nb5oeujPBz4,0,0
16912,LhZs3ImZi2s,0,0
31971,sKL_xhMk6wo,2,0
34580,J922hk0O5Iw,1,0
13362,eFykHutJRzc,0,0
50069,SckRFC0dWps,0,0
7467,qiYsQMc2ycs,1,0
39964,pSudEWBAYRE,3,0
63143,SAWoGBuJMT0,0,0
51922,w-WkqGLqbD0,0,0
42136,rK4Xh3muko4,0,0
57689,5ODgdqb6Gds,15,1
45134,Z8vdZ8LN92U,0,0
57167,hDkJa0K5Ijk,0,0
38224,XQOGbAVMeB4,0,0
39643,3_W4FDidqEM,8,0
33623,1LVpuWpRs3I,3,0
36487,2uM4AbxKrO4,0,0
4236,WYjp24FwsDQ,0,0
47745,0ruJZCnMyPY,0,0
9219,CuUMLJL61mw,0,0
24223,WKBOCigbxoU,0,0
31809,cJkr9BUaId8,0,0
35261,6xZARvR7Hd8,0,0
1695,6BDz2VgRinY,0,0
14708,2uyWfxYfqAQ,0,0
31075,rY5CMdUyb0I,0,0
57460,Vu2eP9djIMc,5,0
32192,684n8FO68LU,0,0
2523,S4GxzXlQApM,0,0
26832,uiQ4LDIXbd8,0,0
16581,74gx0v5ZJzw,0,0
58087,2l2JWVyfNFM,0,0
20623,ZkBWqNqwS0k,0,0
38667,h7gxFUa4fyE,0,0
9025,h40azFKZU8U,5,6
2521,SiRuhg7x1zA,0,0
58138,pUIKPvZrLnA,0,0
7868,MASQNeB-R0A,2,0
48698,_4I8Nl5Y4JU,0,0
3151,avVg3pLj_Po,0,0
3865,hEEjkEwwmF0,0,0
38666,sZLSGtQKQBE,0,0
48829,GZvaAaP0Ilc,0,0
974,3kPD2vxkNfI,0,0
46058,pbprIvUGVhY,0,0
13179,TjCWZQnjiqc,0,0
29682,VEm-51zTy_A,1,0
58087,7htfoHkEoKs,0,0
13163,6xJ5izLVTE4,0,0
34782,HDd2Rd8imak,0,0
12439,vVNeL13XFM4,0,0
14524,icR6G19yPMQ,2,0
15599,hT1bUvNCnQY,0,0
19242,R8b1bF44qT0,0,0
3153,meq9mdr97BY,0,0
6756,vuMnPOLv9UA,1,1
58087,zCQ7jSRmYLo,0,0
5378,8Ni5-usFd8Y,1,0
5372,wY-gPAPxtig,0,0
9802,VsOIfJ23moU,1,1
36782,VR11loKb5oU,0,0
745,8w6A9vlqsQ4,0,0
11012,K_-0SE0PZhQ,0,0
24624,N_xLQ33CxSM,2,0
64986,0Ka4DZCf0GI,0,0
21220,ahJhjH47bnI,20,3
62974,8gPZgEekfWI,0,0
41200,A1anxnA7Zwc,0,0
43658,i-5VjDnevTY,0,0
8240,opf2Si47Z1M,0,0
32477,2aZHqJFwR2k,0,0
16905,OPsssSDdCJU,0,0
40613,KV4xxT6LqtM,0,0
32674,0uEDTM2g3WQ,0,0
44431,6HpTBsaGtkU,0,0
64548,iJsibDBTRoE,0,0
21571,SLgotVWBUgg,0,0
32324,JXPMwlSx3CE,4,0
7621,ZtkNYiQsWnE,0,0
43589,zliaQrqCIbc,0,0
15865,u_N41coJgwI,1,8
17612,YbJ8oQT-2Mc,0,0
22204,gG_dA32oH44,0,0
56337,p8xjpLB5XrU,3,0
58087,YdujYS5KwYw,0,0
37926,wRTZenhPcyg,3,0
64134,n7Gc5eUz8_Y,0,0
50045,GBxKv70hKbU,0,0
16857,AmP39QEoEcU,0,0
37642,S15ro0BXEaY,0,0
23815,P-wi43HvPmc,0,0
18926,PHZQSVy32qY,0,0
16912,L28q8GZkVgc,1,0
48112,K3NDp5UkS2g,6,0
45330,PZTeilj-kN4,0,0
60273,rHF2WligYMU,0,0
40483,HbNTEFF1fnQ,0,0
22905,q5wgbIz2aLQ,0,0
31175,5bpDCNqxBNQ,0,0
59097,LxRx9S7qhrA,0,0
58063,ZLoBWpiOczQ,0,0
57975,e4OikXx-ReE,0,0
11415,gYgveD5B-V0,0,0
63258,4gcXm-Dsqfc,0,0
61529,_6gw4Zg-i-s,0,0
32962,ObkKFRFLDk4,0,0
56073,aQWVGrrIlGM,1,0
4319,TL8usenAO2g,0,0
63858,q9QLBOm8WD0,0,0
23446,i3MKTm-49uI,0,0
20871,UT3Zx3rywbY,0,0
63870,lkOzch781t8,0,0
3401,A_Q9T8Ssgpw,0,0
6218,hbddWAn-hLk,0,0
27528,zonXdfy1mnQ,2,0
11413,FugOsusDkHc,1,0
25740,X4Q9MnTveV0,1,0
46536,05tmtJc6Wio,0,0
10404,WI27lFMgElQ,2,0
20063,LAOT6JscCVU,3,0
16912,bbE1Rv8iD48,1,0
61117,diU70KshcjA,0,0
60501,UiWMu8wroCg,4,0
52122,WV9UThGpEHE,0,0
2922,mV446K6d_m8,0,0
51343,Qb4hseGRzok,0,0
57333,iXZskEVWCIU,0,0
25455,G_iwIg5Ejmo,0,0
55571,Y1OJ1ZC_wEQ,0,0
32484,kk-kWBItNmI,0,0
41719,wk4KHNJjpjQ,1,0
48505,Qc5lvAjfBWc,0,0
24278,ZgTTEepQ8ag,0,0
65095,0NKf3M9Xgvw,0,0
22276,n2WlFMK8Tvs,0,0
22851,E5ONTXHS2mM,5,0
58087,ctJDPjnZ3Ag,0,0
58087,d2yxSxk2rfM,0,0
50913,oqYzNWuoCa4,0,0
1045,zZXIRNU2CQc,6,5
7572,p0p9ca_ljlQ,0,0
58087,Xt_oGJfBr1Y,1,0
16603,rAJSl9EOeWk,0,1
5900,ihCe6_H7JWk,5,2
49364,4vG-S_PbUuc,0,0
19178,nco48PDPOqc,1,0
32757,6YLlt1JWpRA,0,0
29801,iWaq1ZvhH0M,0,0
12904,MYDppasMHAw,0,0
2907,D5drYkLiLI8,0,0
2271,FoU8fN8NrUQ,0,0
16678,Q904XzvKE8g,0,0
39191,Rs5NjDUCG0o,0,0
23021,tsEoLVBk_Ts,0,0
42778,PPTkWr6sQ34,0,0
6191,zrikzMkhhm0,0,0
12867,oRcGqHU8VUs,0,0
17263,O9xfUh2KOso,0,0
2994,BZ5Y5PLbtF4,0,0
4934,Y_8ZwMOk13c,0,0
63858,fUTZhcO8GdI,0,0
28294,2KAsMES1ltQ,0,0
49652,KxWrYqHMN6U,1,0
29610,OlD5ob8Sce8,0,0
24555,TdogZcZxOPc,42,5
2092,_NLXlZivlyA,0,0
5929,1AKFKdlWeCE,2,0
8910,4Ic50_Tc9lA,0,0
45959,HQZoBvNkt_Q,0,0
5181,YL06odDxrkg,0,0
30497,Q2x0ydhzwrU,0,0
40189,3NKy6SCJvPE,1,0
16912,YnbDbABvf_U,0,0
60769,Oseo-uDSGXE,32,1
31478,cw_DAjclLTg,0,0
36614,NVh04Ue9_-U,0,0
34460,N8NqCcQ-oDo,0,0
55436,KwTQsvhq3ew,0,0
10630,SQ8bqE1awiA,2,0
2648,EGVt8OZQBhQ,2,0
33832,iN7FjBhywLk,0,0
34580,yLbJ-M0j7MQ,46,16
61320,vXzfApfeW7Q,0,0
36740,k7Aaic9-yH8,1,0
52380,3BypwfOAmGU,3,0
58724,C60jiOsGiZM,0,0
64365,M2wXiy-c86A,1,0
56337,6b5VGWFYR6c,0,0
55294,-oWemS2WZKs,0,0
16912,HFcOKwbrs6g,0,0
22070,i1BDGqIfm8U,0,0
7481,N7k8Jvs1gWs,0,0
16408,3N1MlMhZxdQ,0,0
58087,myGCO0spU_4,0,0
50045,6oDVsf29tyk,0,2
34580,4lHsD2ixQs8,0,0
31547,-rJH2o3g3jo,0,0
20996,ooAeATVLouE,0,0
9704,2FAQ8UulPzk,0,0
49578,TErgcAAjXO8,0,0
961,aXEcT8gUxiY,0,0
62723,Xb7jWw5lft4,0,0
58087,v1XNDe2BjsM,0,0
55052,dXSpZZHyfrQ,0,0
38628,VxMNsitws9Q,0,0
59588,25_ePE5oOY4,0,0
34313,Idh0V-NB3Ew,0,0
32613,Tqg3oWv-_wE,0,0
4860,EsY2tFSEE2o,0,0
12990,y5NM_SlBlGM,17,0
41760,4d_wmgLlT-c,0,0
55130,LQ2zPgvYkok,0,0
11531,FLkfnElNMrY,0,0
4191,dcOpyBmA9kc,0,0
33962,5pa5-pxOSGg,0,0
4859,ap7IE45alus,0,0
63139,5R682M3ZEyk,0,0
49619,ZSwheWF8AO4,0,0
41200,HqyBbd2ZMBw,0,0
7148,Jt5Ly0IWiUQ,0,0
16912,PvcuZSOI8dk,2,0
10424,1baq1YaNsIA,2,0
21698,dveODkUrOqY,16,3
30432,J7rCBTB-ixY,0,0
57623,PC8xAWbPcGc,51,0
28277,k7ZgtEzXcJc,12,0
25207,6vTGpxqioh4,0,0
24624,wmxThPhgWl8,0,0
14491,8u4LNLOia6g,0,0
34313,WVYs3MzByrs,0,0
38684,qFHTBaAPXZk,0,0
5384,UoQmvC6NfYc,0,0
34271,vgTfa-iQdfI,0,0
1465,A6LvaD-O2Z0,0,0
7126,pBMcwgmHukw,0,2
63952,6WoGJGwiFT0,0,0
10575,8QeJpYEfxmg,0,0
55673,Ts337PdzXAU,0,0
47146,Xvo1WNNBhvo,1,0
5441,_JfETsRz3X8,0,0
58087,-aCTYbuZnIU,0,0
35648,N_vzZHewnUs,4,0
58087,CK8xfCvWoEU,1,0
58087,aSOny3Zd7oY,0,0
44279,Xy6L2gaFSNo,0,0
32825,vdVze3TDcoE,1,0
42517,khRTNdEgZqg,0,0
61529,mLu7v9RKdso,0,0
42716,3hRDZA_Qs1E,0,0
17057,uYXEiz95qMQ,0,0
40483,l9de-G6vWTQ,0,1
61292,qFWYSwq26W8,0,0
60317,TmX_RRMLFME,0,0
10404,EooESBJRSeg,0,0
16835,CPV0tYV5I8I,0,0
10153,xxqXpgqNekA,1,0
21350,z0kVyD10EYA,20,0
25009,hsEIZghpCEs,0,0
58625,aGEy2FeyTN8,0,0
41380,fOZ1ASZcrYM,1,0
47370,eDZUlFZWM4Q,0,0
4369,Kbkz8OUhWHk,0,0
54562,F4czG-sAVhc,0,0
40526,03KszO6kuM0,0,0
26632,dD4sYY3laz8,2,0
43900,D7Ti9DRLZEU,0,0
23993,jORf-ukvGxo,0,0
2785,I8mS8Pfgros,0,0
35626,zHlSkEV6PgA,0,0
12710,ZUIdEeFjJ7c,0,0
6262,MYi6xH8bBn4,2,0
45693,ItoGVLj8ZfE,0,0
15294,WUHjE4Suky4,0,0
25455,ShlW5plD_40,0,0
55571,MBU3WALpP0k,0,0
2366,8jU29eql1cI,0,0
59476,Fo59LlkTDe4,129,0
13022,k4i4VyZ7UIk,4,0
31809,6YNHYYl3HTY,9,0
43341,iAaggEfUDgM,0,0
5752,vbp_4pE1TkA,0,0
58087,FoEc0FWQHRQ,0,0
13331,tEu-FvMUN08,0,0
58117,CU8Pd7PYcwc,0,0
11569,zqpxyR4HrWA,0,0
47616,7JHbJ5RAHE0,0,0
18480,gMc5HfkXJRw,0,0
41122,52Ps1tuH5DE,0,0
55418,AOcczgzRvH0,0,0
58411,bktt02nk7TI,0,0
54178,TWfph3iNC-k,0,0
7868,u-oV9FNCXeU,0,0
25669,hlDWx455bVs,0,0
20139,7ypJatHAZc0,0,0
64787,bX4_uwmn9bY,0,0
52321,YnhhxHgcBvc,0,0
5667,H7jtC8vjXw8,9,3
32320,BvXZeU7fMjE,3,0
53930,gUkn5PhEqn4,1,0
13501,kPcoBxKCwns,0,0
54140,_HRhw0fqmVY,0,0
16912,b9DuP8pFdwo,0,0
9022,3CClOsC26Lw,1,0
33544,_JLshBNFEQc,1,0
46797,aYn-AAgFTaw,15,2
26380,2-JLf7dhMpY,0,0
20610,SiA2tj9ngbs,0,0
2878,cn0ElUXSSZk,0,0
46756,JFstaMwLJT0,9,1
9490,b3D7QlMVa5s,0,0
16912,g2e6ZsRJeRE,0,0
50128,1ESaK8C7Voo,0,0
35857,_apb7EcsWgc,14,0
18836,mTKZPsgddro,0,0
64613,ATW8kceyq1c,0,1
42106,UGpNZy3Z79U,0,0
58087,YCrAm4EC7PI,1,0
2897,ApLzE-TLBYU,0,0
14783,PHgc8Q6qTjc,0,0
55428,sM9FFmN0Tno,0,0
9386,TWxN-vQkU5U,0,0
51956,RdZx1JcR3v8,0,0
58087,-aCTYbuZnIU,1,0
47626,9hJOB2soFX4,0,1
34597,oeOU58LM2uk,0,1
39648,ph13fVfaAXU,0,0
61758,6wm-NtMkqz8,0,0
38628,BnV9xP3nwx4,0,0
58087,Xt_oGJfBr1Y,0,0
21501,znzONztD7Aw,0,0
41994,XOcVSJtwqVk,0,0
56754,icWAu4b_2EE,0,0
8128,zQV_DKQkT8o,0,0
29115,v72Q45RWWTc,0,0
23748,_bFD6a-22XQ,0,0
13305,p3HR9QDMj18,0,0
47191,8CX0RNLZcXc,0,0
58087,sx-qTILcVwY,1,0
55526,EqmDcNhf1e8,0,0
59284,F0y6F0VqNHg,0,0
41713,kbiNmRr28dY,0,0
8158,hJi9c9IADUk,0,0
45445,qkyGtuCdVWE,0,0
7281,pfnF0gWgQbU,0,0
22696,arj7oStGLkU,0,0
39907,w1yifbOWPmU,0,0
29168,HE0h8GNxH_8,5,0
48221,9ZqGjITub5c,2,0
12225,lX-UPv0dvV4,0,3
16863,pqNNwFe6gMM,0,0
58977,KC5rUi9oeYA,0,0
60884,-Nqr526Mkec,0,0
28431,LjQ7Gg2oqLg,0,0
34821,ZQsSMTNS6cQ,0,0
5693,Im8vXA6PVGY,0,0
11148,T4oykWXS7bQ,0,0
22418,ef_667Irio8,0,0
24917,sS1HbPFyYW8,0,0
55235,bOcXB_Kj0BE,0,0
40773,fvFlrnymW_o,0,0
5562,IGznkKihGpY,288,11
49019,gGjdRmtHPBM,0,0
44346,irfSOiH1_Ns,0,0
46823,LTyykDGImTw,0,0
13163,fN7ilHgk4Gg,2,0
34973,Gyk48xo_Gcg,0,0
60510,ByLEIKTjgtk,0,0
31230,fjuyAzzhc0o,0,0
58087,RjrrwrCVqtw,2,0
34687,M7XM597XO94,0,0
31971,gIKQo7f1JDg,0,0
27941,aX2a_Unr45E,0,0
56962,5w3vOtMh6dI,0,0
58924,QBa6Sx_tH7w,0,0
54546,09Z9tbJLkCE,0,0
65052,Rq36hbW1gKk,1,0
58087,2wX-tTGA33I,0,0
44953,QTfFHcVt1eQ,0,0
25169,kS3gFU9hRP0,0,0
47513,lPnE4kJw00w,0,0
58087,g7_h48EKwW4,0,0
44017,gsd7_rfnXW4,0,0
20354,RdHWpa8fRms,2,0
58087,G-HXqIir9aw,1,0
56181,BXCRvbuq4VE,1,0
58575,5WtHV8DNjOI,0,0
3927,WL_UnaPcTM8,1,0
17612,ZHEalHZ7X_I,0,0
62727,dAUASVs9qAs,0,0
56754,3XOjZ-7ApxA,0,0
17612,DkhUVGi8mus,0,0
44548,Hxh1iIkyCVs,0,0
3885,KPYu0KZmc-A,0,0
16548,U5tqr3SX1D0,0,0
59405,TI1_JziaGUw,0,0
43074,lAW01z69s6Q,3,0
15417,QaML6S_ThSw,0,0
49781,fhnF8R6_q70,0,0
16701,USRCwF1ANnY,0,0
58087,13U-pZbe6_0,0,0
20063,eYW7WyZ6n8c,4,0
16912,1yFE2OlZOZU,1,0
53434,KwzpgsPFwZM,0,0
5365,bgXn_J3ANp8,0,0
9490,T3JzU8MEv-E,0,0
34112,aMCsYvvFLy8,0,0
4382,c76_vSpgeZs,0,0
33376,STsGpHWf54g,16,7
51857,9b8erWuBA44,0,0
4692,31A143RVf_I,0,0
58449,u5NazHnURk8,0,0
17120,GVfKu1b3JYg,1,0
5617,-1fdpybF-8Y,0,0
14702,LQCH9gOPrmw,0,0
16247,eiBLa_YAaRY,0,0
26445,J0eOXCGwemE,0,1
40703,8uTVQOOUyPw,0,0
51112,VvuQF7tOWxQ,1,0
55510,TmBU8AEYIUc,0,0
63506,zE5hfCuv6IY,0,0
37544,7hk5Tm_m91Y,0,0
10153,j5G_i_d8pGk,3,0
8698,3tm3YlAFvsU,0,0
16603,f6GDcBf_IjY,7,0
11476,Wz5jLuSGp3w,1,0
59341,gUw7cIwLHS8,0,0
24962,Fsm9PqTUbzE,0,0
10802,QuW0a0JAeOI,0,0
40441,mB-sAfd_jkQ,0,0
44431,VAw5lkABiOc,0,0
36934,KDA6yDwc7Lk,0,0
52185,7tpAoOIqKPw,0,0
19133,KkGF-wpv5CE,1,0
34580,czXJeJ9I2Us,0,0
16973,D2dEtaCkRxE,0,0
17874,Ld35AB3kQuA,0,0
48090,fyFwLP5w_xw,3,0
58087,Yt8oZ5AZ5u4,1,0
25631,24XBbny0--k,0,0
63428,yQAhxBkPggs,0,2
1695,D5bpPNyfaFA,0,0
17928,olILh8Z0BRQ,0,0
2117,A2v33zmSC1o,0,0
29327,1wYNFfgrXTI,0,0
37878,lRBzwqQJiY0,0,0
64231,bvs_tNFtUk8,0,0
55438,scIaiAt1Cls,0,0
20355,ygwQ3ykVL2s,0,0
13163,Qoo5PlY65UM,2,0
45597,MkDksu0s4IA,0,0
53867,e9FJdtFHZ-0,0,0
58087,FCmMQTYlUXE,0,0
27403,szzgQ1XxC7c,0,0
20828,HYz8tIVMgqE,0,0
16912,s6Nr15JtpAo,2,0
39648,M8Uexd57goY,0,0
11807,mL9U4UXnezA,0,0
13949,tTx-lBdADAA,0,0
49867,YNboekeypqU,0,0
13163,APWGYX03vCE,2,0
62509,lHfhjo90uNc,1,0
4279,PVfNVG4cBFA,0,0
29688,QwZT7T-TXT0,0,0
635,8GyVx28R9-s,0,0
28664,-kFH3PJKi48,0,0
299,2-vuqua1wTo,0,0
18174,Yt9RhOSdJCc,0,0
10259,RN8L-vMABvo,0,0
20233,MGXbScQBVek,0,0
13163,Owgr1cRndg4,0,0
50126,0ju-fVMfhIM,0,0
31056,UmNFmKBTAHU,2,0
38830,xB_N_VkOHlM,0,0
32324,D0zKZz26ZqE,1,0
34655,i4ZkQPHlWZM,0,0
23952,LYByvXGoQEM,0,0
58369,aFcao25JC3o,1,0
58087,4_sF8WvbCvk,3,0
58087,msUZVQBYE0M,0,0
20072,crSku37mHQg,0,0
61545,RRb_3hCa72Y,1,3
63659,YwYjdj8nPgg,0,0
8955,7g6DVIMetdM,0,0
18257,EGfEacSvINk,0,0
31524,mKZ8y-N2DQw,0,0
55294,b2kV1Fj4Jww,0,0
24278,udhAHR2b62Q,0,0
15836,s1yka0GgqHs,2,1
49601,zTGLCMIQxeE,0,0
16912,2j1ERPzCmAw,0,0
9423,oFFwH3DL3Ts,0,0
60034,-nuOGjqQk-I,0,0
20086,4j3_gut5HHc,0,0
28277,qxwkAlK84vk,5,0
7807,-nGOZ1OfSTE,0,0
37937,XM3v-X9Fzkc,0,0
60501,i6ktmYF3lhE,1,0
34542,8R2IvnGe3cg,0,0
11832,YZYq5e6-B64,0,0
9180,9jrUibTfAVI,0,0
41120,5r7Z2B6Zwy4,0,0
1255,I3YGOrvPXJw,0,0
53212,qMdnfMln5R4,1,3
20926,opMrGNq7DxI,1,0
19522,0PrUr3bQdwM,1,0
40302,tFi9UwltWG8,0,0
38649,As82uPOADrA,0,0
10153,K27DjT3WF7s,0,0
51390,TTCPwe_eaco,0,0
6549,hEX0P_o5aMk,22,1
58087,zCQ7jSRmYLo,0,0
65039,qkN93-i-TtU,0,0
50410,Kr91Rxp5jow,1,0
25490,xiVlp2k52ss,1,0
28844,9OEB4WvyaZw,0,0
3151,13z2kF6TiCc,24,1
37772,ETkTz6lWCXs,0,0
52821,TfIHb1V3464,0,0
20398,YdrJEkP0mTY,0,0
36280,A9hIWkhR78s,0,2
25455,6u5Buxn7jgU,0,0
34313,6lPc9VeF0Uc,0,0
59284,-Tb1yXcloI4,0,0
28483,DstDgjlzVjk,2,0
47903,UpWJ9QK7jnU,0,0
20757,Im4PuR5Ib8Y,0,0
58411,USpOqBa-kMY,0,0
24617,LN7VnKit0Is,0,0
31365,mmyWn6vbTZY,1,1
58087,Urg20Snuq8c,0,0
33294,RXr_6HcqP2A,0,1
48112,n7UW2UEFWaE,3,0
45579,-CdCN_oMmrg,10,0
12951,41JFZh56V6w,0,0
25109,1FQop5laXJM,0,0
9798,IfSpnY7KSAU,0,0
9392,ciCRACYP6tU,1,0
54261,UB_iGkamS_0,1,0
42272,UlkADmPq7hQ,0,0
59284,b-Uq3H_-_vg,0,0
33968,cp1XDkosWFU,0,0
32517,Qq07MVIEXs8,2,0
5734,nr4JrRMAPw8,1,0
56328,AFe7ZCUocwM,0,0
18495,K596ngWkEIA,1,0
50662,FRPDdWgH3zk,1,0
59321,EU0BgNLifUc,0,0
39373,Z9AreWkJOl0,0,0
17554,jDQe9K51_U8,21,11
20235,WKJmGRIs0Uk,0,0
12847,OcCZhlSdkDc,1,0
34841,AgdNMowkcmY,0,0
20585,WO1bEE1inG8,2,0
38682,nZ2yxtUx83k,0,0
53321,N8ZI1Jlrf-w,3,0
16850,U3dxDSsu3wk,0,0
2949,pMDyKMn05so,0,0
64771,u4JQsLr9VLc,0,0
702,JqsUs8DDQJw,4,0
27340,WgjHJWTKMIk,0,0
17554,Bb0OYWY6V5g,0,0
47698,PtVEOFgBVVE,0,0
33276,6S-_21Cs1KM,0,0
5676,hArEL5v_hd8,1,0
20063,8DKk44mprv4,0,0
18999,gkjW9PZBRfk,0,0
33376,1LiU9khEJMI,0,0
61011,slZ0eOXNa4E,0,0
57763,u02s2Q9x_gs,0,0
26806,ypcjiB6eUUk,2,0
42772,LHLMtJDqa_U,0,0
12439,nXUJgSWfvsA,1,0
6177,4UXdHg1O0B4,0,0
44451,JM3ZId63tM0,4,0
6964,mvicbRMiZlk,0,0
8158,YCz8jLxJmGg,0,0
7666,goZ4zjVucEM,0,0
63709,tP0VoGMRmrQ,14,0
38477,lKyWhqJ7s8E,1,0
36406,2S7AdUWA4WA,2,0
8910,3AtDnEC4zak,6,2
57855,Z7xm_juNcPY,1,3
6245,D53M1vVF2N4,11,0
32108,vpUf7N44xOY,0,0
58087,4_sF8WvbCvk,0,0
16912,v3DUql0ehus,0,0
58087,4_sF8WvbCvk,0,0
31809,xqyJwTu7Dp0,0,0
33545,BcwW6wQGyVQ,0,0
2238,ByoQNQcWxFw,0,0
33045,koTdNZE3EzQ,1,0
18741,MrBI1hRTgx4,0,0
62678,Mmk9jGnOVXc,0,0
50045,35d5TtYJf_g,0,0
20901,Nf-Q1CnG664,0,0
37956,vJeS_AiXin8,5,0
45832,-XDCr1hYJxI,0,0
40595,4fJAO1ipRtk,0,0
20228,Zkwq2iBjJic,0,0
36483,2JypvdB1sm8,0,0
6878,D4j84PYQnLs,0,0
27679,-fBoweuBSyg,0,0
34780,XfzrQTTF_18,0,0
47532,pg__q5RPmKk,1,0
63778,E5ewc4RKuPI,0,0
2681,hdxVy-FznDE,0,0
