display_id,num_comms
v5DQY-NsvHs,0.0
CDrD-vamIA8,0.0
eczauwtK6Rg,137.0
Cc4Xsc6_gE4,92.0
-SmD5CDlULQ,0.0
j61KRHZHxD4,73.0
r63B8SIVqCQ,1.0
Yp4O4ABzD-0,914.0
yLDCVv8cgYk,0.0
82RC-7QAmhQ,1.0
adjCdHn5HRY,0.0
S9ZSbtgPA8g,15.0
Wr77J4EdWek,3.0
oWvbtY5kitw,31.0
T6bN_Rl92Ig,3.0
wkmMb2o_oTA,1.0
pzlahHwJJbg,1.0
W40YNEAvDY0,18.0
UItETBMvZsg,1.0
1nV78QtTiMg,118.0
PHnt5msLW7s,11.0
RgULHj0jSSg,0.0
dyXG_AquMaE,35.0
zMYBkOhbxJI,112.0
_RWFbL_gsNk,13.0
GvaBBe_I3Ps,3.0
G8TJXclrSUk,25.0
ng3Sry77XI4,76.0
suXOFD66pIo,10.0
39w_d1SOhNc,7.0
2Z2HLDVx7Tc,1.0
Gmv_7R6BuTY,20.0
hpNyVs1gYZ0,81.0
9yQzgYaypDk,1.0
Ew2jK4AfvZE,0.0
231wolcv2_Q,0.0
cULMRwCQp5Q,84.0
04bVMHFd6Uk,26.0
iHHRx1NJ9f0,0.0
iIXe4xJCUIw,2.0
2U_drKQXgIg,568.0
gPjWJQp-01M,1.0
9FkY82XWEM4,5.0
2mcq3UwW7xg,23.0
F2v9riRHioc,0.0
LUj3XuO7sAs,0.0
lY4XebX0IC8,1.0
vdWO0qtzgsc,5.0
xHStmhqV7XU,785.0
x-R4iP1V49s,9.0
NSeQ4fDHk3A,9.0
nj_MREodDxM,0.0
LMp_YYCk2Sc,235.0
H94c_QV7CqM,1.0
DS7TegJi3vM,17.0
VpwZqg5tW8Y,6.0
Jh4k6OFwQW8,1.0
LNxxvu40Idg,96.0
Y0EGWcU2Isc,2.0
r2VFgDDiN_I,6.0
DOVGs65Ms2A,0.0
fPL8PziSQxs,0.0
0kdGpTBY0gA,0.0
YKa-6oFt7EM,723.0
29Q2d7MzbDs,127.0
WY31asx5CTk,2.0
Fbs_pmXFugg,408.0
_Ubz-75GsPY,0.0
xXoi5In0qzw,250.0
iVmOW39yaXo,0.0
uvUmTZjtxv8,5.0
WHl0vDO8okc,0.0
KUsfB-mB8xs,0.0
xvCWk5z-VDI,3.0
9uCni8JadHw,2.0
DcIBxHGBCiM,4.0
VGbIUKVrmXE,4.0
hB7mI1ckl-E,5.0
wJxZszS6ivU,1.0
rxHX7IcpUKM,19.0
5tZFdhbbwkE,0.0
4O6gIwWuNn4,0.0
4XfPXv2hrcE,0.0
PJlUIPxmPqY,12.0
L0S2i4CcerM,3.0
YIgQViHqG8g,3.0
2GwqzAHi4lw,0.0
JzYWXjyGUUY,2.0
youdHneBtSA,1.0
Sh_epK7YuFY,0.0
2sWR1j0ztes,85.0
S0AfhsEey9I,26.0
L6keaM0rL7c,60.0
PRyEPLT7OEk,0.0
6_Y2Sv9Cizg,0.0
zAtuncblASE,2.0
hS34_G7N83M,1.0
lEFLFs_xQ8k,2.0
U-xsDDqYoWo,137.0
r5Ln5hogw6Q,749.0
mAhMgv5O-9k,11.0
TmZJfbvZKnE,0.0
h4UiXS0fF1g,1.0
c7tjwlXw-qU,275.0
QtCA8W-Q_JM,1.0
vjrQ54T-iu4,42.0
2oJLahyJ3QY,4.0
5Fu7wvnohNc,30.0
o67xwNbmLOo,3.0
VDeb7yG8mls,18.0
lkg1xfrDlLo,22.0
jGCxYMIofeY,409.0
cb9YVeWMYSk,61.0
qEfVDIp4mcc,2.0
ZDcwr1DuZWs,15.0
qdqthBwalLw,0.0
QffCuvceU5E,12.0
R44kUUvghSM,2.0
3RCy5tbLdgc,42.0
0VWvmYRdGKw,18.0
hTIdMHInPPM,0.0
EQ5oD72ZhwQ,0.0
TDZ2sq_ID7w,42.0
4EQsM-IRaes,0.0
ykwYcvJMLU4,53.0
XjrrkZWP1QU,17.0
79hlThdW_Jg,0.0
89cTBSE8GME,5.0
dVH-yy8o6QI,19.0
zWUU7z58VwM,0.0
0AxPNbIS3l8,1.0
NaGMRurEtpo,0.0
UFvP6FpgyqU,0.0
jN4l3ZR6ci0,28.0
jlS2DN_isWA,1.0
t9Mf0h7rte4,0.0
Wo1HHgUeaPk,2.0
A_RZ_h8bw7o,8.0
HjsQi4OvQvA,18.0
6CqDN0zCE98,0.0
06TiLy8FjL8,0.0
guBrFZ0E8Cc,32.0
QhvaTDxb2ik,0.0
tOURP5EaBdI,106.0
sUwdMPhtr0Q,231.0
SPW0m45Wh0c,0.0
EajEK0-NNjg,30.0
onijZsljzBI,1.0
NF5TN4IYjjk,0.0
Qw1gf-xDZ5E,1.0
xHkvYa0AiWo,124.0
flc_Vi9NwMY,0.0
L4R8kEpcsr0,21.0
1hxyAFoKZrM,0.0
I955P2h2txA,0.0
Uydl8YtSv3A,610.0
M1QymPYeDaY,2.0
dtdC6QkKfMM,0.0
x5uPKHuu9cA,891.0
ZxkSYNZmvRY,17.0
Vk8rCWqvdnk,158.0
Opzf3icAXjQ,0.0
h4_KCh4yrdw,0.0
fTI9Piv0f0M,34.0
TsLeqvCGUVM,2.0
GWDWP9ihRKU,107.0
2N0HH7YrADU,10.0
1NgS8aApZhM,2.0
L4jq2ecWuYU,0.0
wS0cb5w2i6o,133.0
Hh9DzvP_Oi0,0.0
HHmKrkbutgM,0.0
DzgdZrQA7is,0.0
TB2phub5_7M,45.0
j0ALToWVpUI,28.0
KQXVibOz6NA,0.0
KEbZmKjy0Z8,5.0
UXGEX2f7jso,65.0
U8xWpybUQUI,59.0
1ql9AhpR8Os,78.0
mMcNCP8bYG8,1.0
aabU3zRJDrg,23.0
CvGmfX83kd0,3.0
XQqZXN0YHMI,209.0
9vrL7AJHiDc,8.0
0RinVimSIc0,10.0
pYdJ5BkdXDk,31.0
9BXAHJVAw60,0.0
nQ0MIysexd8,1601.0
5TwK7GPcjfc,0.0
0InkVJMlJKU,1.0
UT0IZbWmIi8,0.0
Zd8inBL9byA,0.0
vcmoIo5_Tv8,2.0
n0eDkARtjC8,27.0
crDtKZCPlig,10.0
Roov8R30zpw,0.0
QZSogTU787g,5.0
fpYh5DyXlaQ,4.0
_Lre7BbR96s,0.0
0n8HhDzR0S4,135.0
INoWy67L16M,3.0
KM0k-dpbNis,57.0
8BwsKqiKoU8,0.0
GNBcd7zhrNc,124.0
8PouyKH4VhY,5.0
hOp111jryqo,605.0
boMmg8jox00,0.0
UJ4T9jUpzco,60.0
Ga0GgK5iY2c,1.0
-Iq24FWCkGc,0.0
T5B4CJSj8GA,1.0
h9SN5_x4e5g,26.0
bOG5cpLw_vs,1.0
aAI0jdi4Wgk,1.0
yTfQnvJnaOA,27.0
92r3RWtQUQM,20.0
pvDYUpkVHEc,3.0
iCyFRRaFU4E,131.0
1EDrR2BYCEo,0.0
psm36J718Xw,11.0
M9Ou4eQUXUQ,0.0
FQHqfaiKrpc,2.0
JMmKkCrnjvk,69.0
Sch9oa0wm5c,53.0
4MRxSmZzA-8,125.0
W6mAewczR4c,60.0
EV2xVLKGLBY,267.0
EHkfGyvcYs4,540.0
tRY5A0PE7dg,39.0
EIIrRrFCIm4,14.0
uazOrgBuFMU,13.0
A-w6OgKvBAU,52.0
ADn5PLUEimw,178.0
5ME7qsnv6j8,21.0
rRSgbKayVP4,0.0
zZOp71th_k8,224.0
1nHvrLORlXk,4.0
YhG1zg9jOzg,6.0
S_NPWJyfqsw,9.0
MynEOhujBLo,10.0
JHbbWpjZ5eM,304.0
Am7meqT8c6c,54.0
kcwePAAGOmQ,59.0
f4rb9rkhGZ8,0.0
g5nFtDmVV8A,0.0
AqiiOgfpQx8,0.0
Tb5mr6RL6QU,2.0
an0zDBcgId8,4.0
czpY99gFBXo,56.0
wqiEAod0LYI,1355.0
SlszxOvGphk,0.0
tXQYXCXAbxc,0.0
-sSoKXsOB9s,0.0
8dZVMv1f9ZY,254.0
zZ2j-SN4qpA,0.0
3Xi8y6HJrQM,6.0
RaSgT9ubGag,302.0
vPAISPsV-Ck,5.0
UFGDzUlZnq0,1.0
H-CYq7LiDGA,1.0
4iHJ5GHTf5c,0.0
klaPoybMSjM,27.0
t-c3RdMLiwE,0.0
UbbWb1xri2U,24.0
df_MbPGYRzU,11.0
s2P6vmPwZtQ,601.0
sxiCFyhwxKw,44.0
Vd-iIt2zt6c,0.0
IVUhYUmAlF4,13.0
XgKDUq2ckO4,9.0
ylRCWeJBl1U,5.0
G30vwqplZws,31.0
kuJwdtrBD0o,9.0
BFpOK3bJmnI,5.0
9gLPp5xMZHM,261.0
meIQ7a-uvNA,1.0
GHO_hvnNx04,57.0
nPCQICyxanU,2.0
7-saHxL3ae8,17.0
6t_W2dJtMAE,467.0
r4yL0PgPQaQ,234.0
8i-80lOlZEI,21.0
ux_Xa9VOnCY,2.0
TlICQAXGm5s,9.0
-GUOPo0xtX4,1.0
BG0AS-ipcSU,4.0
U9USQkr7ZK8,0.0
5D6S9D-PMeo,1.0
eQZEq0YGT-k,0.0
nCkaq1YK-Zk,0.0
DFfNfMjrgaw,0.0
u1xrP7isvxY,10.0
8WmXdIkFriY,13.0
H-oLUhawUUc,2.0
rzd6WsOzVEs,654.0
YQUxZ7qQNd4,9.0
LDYTV31FzRA,0.0
kXl3hCa9HYk,525.0
xEGwx_zyf6U,74.0
ndxwoMaABjM,5.0
yeuAR0GNT38,101.0
D0iKgwQn8Ec,93.0
tgZCAWE6-vc,34.0
by45jN87aS0,27.0
655j8XvqNk0,3.0
ms7rEgtgafI,9.0
MlZ4ussE4yU,0.0
6mUTLr2WS-A,0.0
W5jG5s0dNMY,79.0
AT-V8apJK_A,0.0
pIvbIzdM-po,0.0
Pv4sk6JB630,96.0
rw2t4p5zBnE,0.0
XfGrjuQKKH0,35.0
HVY_zV0Qi1E,113.0
-O8jTmlbL3k,0.0
02E1PeHR2is,4.0
pVA0AEftIuY,8.0
7YJHkle_HKY,475.0
GSnVLqnYdI4,194.0
pMvq16Ti5Jw,1.0
DXQIgSlsYkA,0.0
WAcrag25l_8,2.0
J8OySAcNBRc,103.0
ZBZ6ZSVm310,1.0
mxrDo6m6B4E,0.0
bpSJA-HGRh4,6.0
HXYBwlDphPE,1.0
mKJXPzfemYs,0.0
bO7pfwVtVDs,8.0
d3ZmRg4QVWo,0.0
54j8zOdSyU4,62.0
Id9FA1AL9yU,7.0
vykoyAgh3hw,0.0
XoDApPNaNWI,91.0
q9cMO_et5Ak,8.0
xcUbrdbsMw4,543.0
YjrT7qaoFWU,0.0
umqMncHzwVE,0.0
99dkDUEGlD4,1.0
uw42lMms2nc,2.0
4AiwxHomktI,0.0
VoLtRuICNwk,15.0
Fb6pMDmbXDY,3286.0
dukxB1v8gsY,87.0
cF9894Cuwz0,0.0
SIfUTaWUs4I,2.0
hMXK1XHinOE,37.0
1L4XngJgU5Q,5.0
JcAMzZIFYA0,53.0
EKi6gPygZ7g,0.0
4CatX-HjMkI,2.0
z4kF9LnqJuU,1.0
IFfEWbztN1s,8.0
8L0YpwselcU,5.0
u5CMj5p87QY,43.0
Kkdw7AYu7iE,48.0
7cBXaq_2UU4,1.0
e3Gk4SLMBbk,0.0
waLHX1qrbvo,1807.0
KeljMJg9Kr8,0.0
vM1gY4z9ar8,0.0
39LBSeveOyk,1.0
AseIXLEDY9g,0.0
IHNoUpmkzUU,18.0
VFtzGJcqhSs,0.0
jIAkLmhkLJ8,23.0
62vXGnvF5hQ,309.0
aic77fkXVxo,33.0
m-pkBpwpJG8,289.0
FWoDGSdW9pE,19.0
9gkFToJZSFs,0.0
OYlYfL-AJAk,0.0
OceHrOASY8w,1.0
jvlo_PN6szQ,22.0
B-r_pf1JTIE,0.0
fLiRsUHfk2c,28.0
OLCG96d3y2k,42.0
VS5YPIgle8Q,1.0
qMmqQPZrUKw,0.0
0VR7xH7CdQI,44.0
j__LXSQz5RU,0.0
FXE24nCxyt8,40.0
-o3hZdgCT6E,0.0
4jVPvKY58mU,78.0
_U4ElT4uhj0,92.0
3RuZXPlI9WA,4.0
yfPia4ZYl7Q,1.0
AoekA9K8eTk,0.0
X8aCnCTHNvc,0.0
G2WyECuAAzk,0.0
oKiq0t58Igg,186.0
cZ8OIrvFQEc,0.0
9eiza-svE_Q,13.0
-mAXm7i9AGY,23.0
DBWC-s_mvnI,1.0
r4Sy2yWBsIw,1.0
MdaAzrYqylI,4.0
UTFJUCf_GQ4,5.0
BFRXFICM9IU,3.0
1nTRnKL_QNk,0.0
BFuzm0k6M_g,3.0
BbF0-Jz_vuM,0.0
IGrsAgaKH_M,0.0
pSIQlDQQhJc,0.0
eijYHJBxSOc,23.0
zQhM_nKeeqg,17.0
ONKZmiPh-eI,5.0
C5TbZCOxdZA,10.0
Ofzn3x5xyb0,3.0
2lbPD1vA6RE,0.0
TI7TtfNsZis,0.0
wGxm4eBmg4M,2298.0
TCaZj6pQGl8,5.0
uGA0aROOJ_s,136.0
slUic7JhDx4,1.0
Ey5T-lLkuwQ,2.0
OTlyFxuSTTY,5.0
9C6_wh2z_E0,9.0
rD3AiOyuT4Q,2.0
ZJfOkClQ3Uw,4.0
EErSL72E9Xw,0.0
Oq4aKMj8vuc,8.0
fKwT-07IW4I,3.0
_45xICyS8n0,1.0
7pR39t4xDZg,7.0
MEO-eQwo-as,30.0
Y-xLzDwQmSE,0.0
IQMblXwNHOI,0.0
FGzQTqYjcD0,59.0
8mbnlUFAN1s,390.0
A2hpR8VJ5PE,0.0
n1iTT6eJ7nI,7.0
DmUz7nFCoh8,35.0
X3BPoC9uR_E,79.0
31bzSknhepU,2.0
rAzGOmapG94,67.0
jQs8pgQ8Dws,212.0
rWwHO4RbIco,0.0
4Mp1PZssGTw,0.0
lLtxkFX9TLE,0.0
kybJ_OhFfTQ,1344.0
9r9AqbHmdpw,0.0
PeLvSh-IBHQ,0.0
OmK97GxPZjw,24.0
CJBdDCMvFyw,4.0
Kzu7LVJewOI,5.0
g-jyHH6RgGY,873.0
9A69jjqfN98,2.0
b-UG003SlF0,2.0
D_9etUziUYs,40.0
vnDAVETDAgM,0.0
tRGTuB8cX6E,3.0
IsqDYWCLpsA,567.0
dr1nqbbGj_U,0.0
5kz8DStnRo4,0.0
9IU-u0_9vCM,40.0
Q5rSemkA3F0,0.0
TVfdHjK5Fq8,19.0
9c0WG-XmbQk,0.0
rxyqN751oBI,7.0
MEe2OnaZtN0,0.0
sbgUnDfCqqU,0.0
Yr9OlNcdWI4,4.0
YNNGCJuEifw,0.0
vKU4gMMhXVM,8.0
krSSGfVekvw,2.0
EB2Gc-TdtTQ,41.0
V0O6kXahDB0,0.0
XVQK8DHsTGQ,0.0
6pzLfbKUHZw,0.0
U6c7VC03VHU,4.0
w3uq9RA4b4Y,33.0
7jCfQNGcYUk,0.0
y4h48Zovbw0,1665.0
hn4pzlgdHrI,0.0
-DMNMz-Y2iU,34.0
YmUm1deEqCk,30.0
Juuuy95Udrw,0.0
cMah6FHwKeg,12.0
fhLNYQBlJNo,4124.0
xCZug2a8DdU,29.0
okv8RMLrjyw,0.0
iVoVHexZFYE,2.0
6hARzIEEYiw,234.0
UtuB4tD0YoA,6.0
UEhdyTmIcAU,1.0
ORqNeHdhq0g,184.0
3y_BrEzkZjI,13.0
R-6ESMf8n28,0.0
fYQ4s53Jtkc,2661.0
GkmJK0uKwqc,19.0
bPmxcBzWijc,0.0
bzjXAgdiRC8,0.0
QWC_cWVRWRo,0.0
i3mT00PAfS0,0.0
vSX3GryyOVU,5.0
XUK_aQ83Dpw,0.0
K9LAifzp13k,16.0
szEHeCMBugA,287.0
DfUFl5osTOo,0.0
TRb_Bivd3tQ,42.0
URFux4QIznA,149.0
PBuwU44gyic,3.0
W7RMU-5kE58,5.0
_vdfbEPSv3s,241.0
0pmaIBu499E,14.0
uvpl8CecNOg,196.0
jg-8zl6LKzA,18.0
kmRjIg7jaAA,30.0
Q9rPSCkDS2Y,0.0
OJvosA9q4xM,13.0
FfqJC6OOkfs,0.0
OmDXD2maZHA,0.0
FVSOZLEKm-Q,244.0
lYEuYNw1iVE,0.0
0-i7yd7AZy8,0.0
6Rth6s25Y6w,11.0
pBlByh44zw0,9.0
7-uzHY4MuXo,15.0
gqV8ncs5m1E,2.0
J7Pp-j_slvI,0.0
pp-UXZu8uJg,4.0
qTQGF6AR2b8,0.0
0m4Ty8ct1xw,47.0
hhJllqP3v34,0.0
bMXR1UYSMa4,370.0
0xI_TqT6H8o,0.0
dsWJrQfaY8M,4.0
TsyBqsh6DW8,13.0
SSImM8S1Cbk,64.0
rTsNJCH3RtU,0.0
wicdaVrmMMk,33.0
mmgX98h3bJQ,24.0
05xjlJT9G2Y,0.0
pmDMiTTnQQU,183.0
FESGn3ZfOoM,118.0
l3XkzIkiNDo,4.0
slcdchaRQaw,81.0
MH3MNa-Swa4,1.0
oayJbky3tMs,0.0
8tEg8I4ecAQ,4.0
vBMofTPtuE8,1.0
XlYAkd3oF9g,0.0
68idiSFRoks,0.0
T5Tby-9tc1s,10.0
wyYEMPeU_1g,0.0
7gHSXysxI9Y,1.0
0GKOvokw79k,0.0
n82HuFUE554,19.0
9szUqP9x3Uw,4.0
2sg7NGY9ocI,32.0
kIBsYI5ZPPg,497.0
r_dBsYGlth4,7.0
1R39PRdi2Q8,0.0
eyvSxlfRd0U,26.0
Jw3IzsmOsaE,98.0
3UO_55gcT2k,0.0
bjpS53-mDxY,27.0
HPUx7xczoag,0.0
yPr8DlCmkI8,22.0
Zhv3xwVMBhw,6.0
iejy4avCWxw,119.0
01PN-GkNooY,0.0
Bvd2TAmAIEk,2.0
Fja25_WUZ2M,0.0
IZcClITlvJU,101.0
rKkXZr9vGJ0,2.0
-7ovUj5jS24,151.0
rZ7FEpDby6U,0.0
EEb99eAPcRA,27.0
OIfk6M7k77U,4950.0
T_TS2vsu6m4,0.0
S3LjCGZOHYY,3.0
PXP2P8BDUM4,0.0
dXANy0zfKxI,6.0
TPHaIYcV3cs,61.0
B4jojHWjND8,5.0
jQ9t9WAAKVU,4.0
42UNsfpQT58,0.0
oKvn8ge0c-I,6.0
kiOV3-PSjmw,438.0
77OahK561ng,132.0
jigEsZnnMUs,4.0
h1q5x2VcrY4,196.0
nDrD6ruP_vY,544.0
_gy_Vwok8wM,0.0
1zXhrKzrWfM,27.0
Gspx73y-MEY,0.0
51m_lga5hmU,36.0
zn58huG7TO8,1445.0
qlhmPhbjNvk,2.0
-BpC4F584mE,0.0
0uaEMtVPvtY,8.0
q7Cl38oXDDg,3.0
cw02fiz1iVc,201.0
FptqIhoaBk4,0.0
XhLaKKxfCIc,5.0
zyL4eONhk3s,39.0
5JI7eichdD4,0.0
zhrXleMrGPM,34.0
euLC1RZfou0,0.0
TGf6peKt2-E,1727.0
GNSKYKhMlXg,73.0
sVInIAxvGZU,61.0
ZWd5XPPnlWs,0.0
OqShiB3QgKU,0.0
WA93AQfJMNY,7.0
paryqJ0pdwo,29.0
txgxNsq--PI,0.0
hRsG5-3dp1s,0.0
PG1TUjkRS2c,0.0
hXviEtsA-G8,2.0
hdTSrzu9Co8,0.0
r7o_NIowy1Y,0.0
Hey7Mbe3cyQ,1003.0
i2CnKdDVcgU,156.0
1xM7YpUFhTE,3.0
QoFh8Vwjsu4,828.0
BDJiVCes--o,1.0
PnAQ_kme9aQ,0.0
OCOmEC0Sn0o,11.0
akSQUDMYV8g,0.0
TptjRj9HJ0M,1.0
Ibb1nw9aj54,64.0
s0t8t6z6Vzg,0.0
m3KfBKr4_Bs,85.0
0sZlA0JseVI,1.0
KA9Ewd66wG0,0.0
LBMtxvW77KI,0.0
w0LeYk6539M,208.0
d5Ut4C-_Cqs,1190.0
f48s9UUpknE,0.0
JthMJNCnBds,0.0
zFVbAN7yIiM,2.0
N894ojJCzyo,3.0
1QHbVbaoYwU,66.0
G77bieFWeAA,0.0
9oZl1_KTQdY,0.0
AOItf7x93B8,1411.0
mopv053OAUw,30.0
S5XbVuuFjos,31.0
vDX4zZcC5rw,134.0
eM-DSzs6zJE,26.0
h9vBjTFyUb4,1.0
zGNqiF1ZkAE,10.0
ySY4w_2VoYE,132.0
Fcr8J4UCurM,3.0
6YHv3qKNslI,3.0
AmwAZIvxYyc,1.0
OlokMy5mdu0,0.0
_vWYOZ1CKsk,2.0
eNMHuK13oYE,108.0
G2rMKHQQvxM,62.0
_5cF9AxEaFk,0.0
Cm0b5BVuRWY,0.0
h-340UQTUl8,4.0
oYkKZBrqjvQ,23.0
M1c9z2dd_E4,7.0
6ktdTTr-l3o,10.0
D_UsYRGqp-M,7.0
Kt__MWxwpKA,1.0
6x8P6cdELt0,88.0
RVaCL6_dGK8,10.0
zQIT74qU3VY,10.0
WU0y0DmNyEs,29.0
Mui-W-IrWhE,0.0
bE93wJSjRVE,1.0
lgUd6kjce28,1298.0
naiTWD7h6Jw,0.0
i22WT2XOGhc,0.0
APdRrToToMo,0.0
uNEe_MAHexQ,0.0
2D9Au-EcyUg,35.0
MK4vUs1dYvA,2.0
yTEXxB-5sx4,37.0
3SjuXphGzsw,0.0
yW0wPV2LTC4,15.0
hnj7yLXvESE,0.0
DrCrSRZUmNM,66.0
N6LnRVDcIkQ,13.0
yJUSmvWHEak,0.0
XmPdwwg6upI,0.0
82cPC4KaRZA,2217.0
uCHHlTeJEWM,0.0
sPT6sC7sCzs,136.0
G8qAvn617Ww,3.0
ypV_fjkyqsA,0.0
sKv7FVXoqGE,1.0
9tVfhl46Jog,162.0
uoe2ArSBLS0,13.0
JFJh1GNS6JE,5.0
SMXEfDtYIec,0.0
o5kFG4bicfY,0.0
Bv6JQIFxchg,2.0
ybGDLZclBxg,0.0
j1xxKzuNjDA,2.0
REjbNcrtsCI,0.0
q5QIsBcbTWY,0.0
mgoOojQ3zlk,7.0
M0pev5yBy-c,35.0
U7KflKYvpAk,815.0
PL8sI-l9OeA,3.0
5-y3kRMumOA,0.0
vN9WZWuZVrI,4.0
AssE3hLjV3g,8.0
TI1l2feN8kA,3.0
dY4Pm8xFuOw,10.0
nucdZ9hif7s,621.0
wZ-5HY-TT6c,1.0
bsfRv-l8GDo,19.0
OEnG1Ddxblk,2.0
rGepe126rU0,3.0
56cF8L3W6U8,453.0
L8G6e5ypIj8,20.0
91SzeL7zZaE,24.0
LgG4QAJBOWs,0.0
tsBHvVA3awM,1.0
krOSy16Toao,36.0
sEuZMda4uuw,0.0
NwZSIuTI4kM,2.0
ARiYUbdLeY0,0.0
kaufbGTfVJg,0.0
4BLTXwbq5-0,450.0
bm48vPFzo-M,157.0
f0HNeuMyN1M,36.0
QQycWRpIbts,659.0
2KE9ntAHPEY,699.0
oUN46XsHA9A,0.0
7vWdy5kSg58,0.0
KA0zjCgLxLk,0.0
eT0ejQSkqfA,0.0
tVq3FcgMi2Q,11.0
Gpc3png3d5c,11.0
owlwa053vyg,0.0
CEr0BvXen5Q,296.0
6QrJpA6fsU0,432.0
A14CvhItijM,78.0
gO7lIDmBJFo,79.0
fN50O183M1Y,4.0
lTUGl1LWZMA,24.0
GPLp4vOHdxk,10.0
xY_-uoexf-I,8.0
SlH7VyvmlAc,20.0
lVVGl7CLlKg,0.0
ZSYpAKrt_MI,4.0
rDLUiNpeRWg,9.0
4tdP4Uono88,97.0
fIngHjM7Cuk,167.0
-n0n0BWa9YM,0.0
YB4nZtV6i78,0.0
eAOneNvq7T8,0.0
LARMMdLFxh0,11.0
0VPO8kezHOw,5.0
ZzjLNCI_3EI,0.0
cTp-Tb1ec2E,0.0
1eDTjjIO7E0,0.0
BHRmKnW3EfQ,72.0
pTM26kkhpBg,105.0
JY3_xrKk1Ww,52.0
mbo6bIg5lGM,1.0
kpPglKDbhiY,0.0
IXJZEu7dkbQ,393.0
5K0ygcKD73A,0.0
NLMHzkt_S28,0.0
WZ3Y5uc7AK0,475.0
sVg6UqBI7KM,73.0
ZBHaWy5l11M,0.0
OW9qGZ5WE5A,8.0
KKnNub8wqUg,0.0
H_mS7AnVybo,376.0
u0J7D9pQcOU,13.0
w0vwjb_hkR8,328.0
r85D6AvdhBU,0.0
H5Q6lHpC0c4,0.0
AsLe3JWynKA,0.0
DWLxjwr72Ro,132.0
k1yQ18ePA-8,1.0
nJTNhDzEFLo,55.0
SPJeXcuvBbM,16.0
JpZGLISTxkA,2.0
OhL74dYo1rg,0.0
pK7aXHcUvmE,0.0
sXSNSKCZg3g,0.0
M7g8sVJ9ywk,179.0
hHx4dA81rNI,24.0
AyKQsTvTkPc,0.0
7HIpXkcNuNM,0.0
D5npo0PqwMc,50.0
9TxkBDOIAbE,0.0
bKsVqG2I0GY,0.0
KK_tMrCJ9Ks,0.0
2zaol8tbsSQ,3.0
4ZLiA8stsJw,0.0
ALyU_2wjKhU,69.0
e6sY-OgOScg,24.0
3SfyPJIrYD8,12.0
ryAcy0eX7wg,3.0
RRZ7Sycb_-4,7.0
7jGkaZPY3Hg,1.0
LQFsYSqlUPI,0.0
Qp3PO7LGxP0,24.0
MffLI7EcXxs,27.0
d1UhDEGZsdY,6.0
Q1ZdwQB3cGA,107.0
R5v1U7DKYiw,81.0
ySH7Z5sZM4k,8.0
bysS-vY5XMk,115.0
RkMkVChvtFk,583.0
-PmAM5C0iFg,20.0
uHqr3WL49Zg,174.0
Izx2gYeuBJ8,385.0
Q1HMjlk5ZFI,34.0
td5X5rOzCxU,61.0
WSfAud09ooU,1.0
3SRsDHA0ZcY,0.0
8SdII346QWo,99.0
RfFvIal1B6c,2.0
9CeRbT18iSQ,0.0
mfconhFtPAQ,1.0
j6SoKHa3le0,10.0
8BbUjrSx-ME,68.0
agSUWeKN_dM,2.0
5H7bhf6qSC8,0.0
149hNKFKqeQ,4.0
4d5-J1BLLaU,1.0
Vc_qAY9ITRs,5.0
HZ5Xbg3Ep6o,32.0
PKltPpEtlSc,0.0
pB6dcBNryww,109.0
ypIYywXjNG0,2.0
OX8OVULnb7w,0.0
4e6Nrp2TNwc,323.0
zAz-jxe_NbA,0.0
pCwLhz0ltlE,24.0
xNZKu4SEMcY,6.0
WdgjljQSbj0,940.0
kSbW3hesrtM,0.0
2OLXYWVgICg,1.0
IWpAksFYEMc,0.0
yvbwy7hyQx0,0.0
Gb4j3-N46H0,72.0
d2CPJtX3JcU,87.0
KypugAKq6lM,3.0
Inf_dt-1H_8,17.0
_awZTfuxXR4,0.0
gMvpPCStKqs,0.0
Tb1IlM0skQc,8.0
6tHa7JyFr_o,1.0
9vG30O67IV8,38.0
SRqfVXuHa9w,0.0
B2Ulhna5CMc,5.0
fli--oPQ5MY,102.0
8ux4oHis_vg,1.0
xGGuUITA8kI,32.0
NFzH1C0LfHg,0.0
80RAVzAJtuc,21.0
FVZsOeY096w,99.0
47sdTUIdRbg,185.0
zR6NL7TcRns,67.0
gjUSCt4VmB4,9.0
910Oa8juE_I,64.0
GKJkzIEerw8,0.0
K46aq2qTCBs,0.0
DwgwAf5Euk8,0.0
reA_w9pO1UA,0.0
4yS1adDpOlA,216.0
pNK3Ws39lcA,89.0
eCVeHJM7ZHw,573.0
f-SO8nLsRWY,51.0
ZkfVt7_et6s,6.0
ZaYpjQ81cfc,37.0
-7ElsW6ADjo,0.0
oME68bSjd_Y,0.0
tAu5hzONSCc,32.0
AU39wz8KFfE,301.0
oft0aO61p9M,13.0
t1KuAnc8CCw,1339.0
WjHPF8M_qpw,4.0
VzohAAiwQq8,7.0
vXgegxArX3E,0.0
XK0JBe1qCjg,0.0
BwL6pD-MtVU,0.0
WQluqHmWScw,23.0
Hebgl8f9tqI,81.0
CAx0u7SynGM,6.0
ofYgM6Zdu5o,39.0
X7FAG_e6jDI,2.0
703EMLa2rZY,0.0
347uxI4zlB0,0.0
gx4hobWW8WA,0.0
zFfDZ3Xbp0w,0.0
fZQnpiRWjLU,30.0
