categories,channel_id,dislike_count,display_id,duration,like_count,upload_date,view_count
Pets & Animals,UCAI5QLNSOSzOQTYCyNA06EQ,104.0,Z9I_iF5SrBY,99,3852.0,2018-05-09,204667.0
Comedy,UCAHy9bdjnkCwhc_Rfb_0t-g,0.0,CII5zD7ydas,54,0.0,2018-12-18,68.0
Comedy,UCAHy9bdjnkCwhc_Rfb_0t-g,0.0,tKi16AzIpbU,61,0.0,2015-12-11,68.0
People & Blogs,UCAHufvd02viJSRdt3ojdPOg,375.0,GjUob8q1eEA,1017,34329.0,2019-04-26,1187941.0
People & Blogs,UCAHufvd02viJSRdt3ojdPOg,120.0,WycuRY7k_Pc,767,19017.0,2019-01-04,437686.0
Education,UCAHr-sT0AjrD3sBwr1eRUNg,0.0,9tXOvgbdBJ8,415,128.0,2016-01-31,10717.0
Music,UCAHhkrfot7cv5YdURCvaDdQ,0.0,38q-OYbs6PE,231,17.0,2016-05-17,1288.0
Gaming,UCAHe6SKc7ofKV2QeBN5ZnrQ,1.0,jMt-ZwwecNk,159,496.0,2019-06-27,7549.0
People & Blogs,UCAHIpUwN66G6skx-9oTsvQw,0.0,4al00VnUWUU,272,4.0,2017-08-08,31.0
Entertainment,UCAHHqWLedf6xRyyVByhAHMw,73.0,Na5mzBr2HG8,450,2904.0,2015-07-23,190677.0
Gaming,UCAHHqWLedf6xRyyVByhAHMw,6.0,RBKs1VXpWNk,704,101.0,2012-10-23,18036.0
News & Politics,UCAHCehFYe02Ihviho8D_ZcQ,58.0,1yKJCur1IBg,959,3867.0,2019-01-13,65437.0
People & Blogs,UCAHARDOFHkiZT1PewcGtGCA,5.0,o-3wAARWotI,1666,83.0,2016-09-08,4318.0
Science & Technology,UCAH7OfjndkAgtjkmJ6IQvEw,10.0,R1ErboSVk9w,208,278.0,2018-01-03,10809.0
Music,UCAH0ICUHdR6TYEtZBRMMKPA,16.0,4tpgMTFPr5Q,157,292.0,2018-09-27,28577.0
Film & Animation,UCAGthy9XLmgrg1oOOmoygpA,20.0,cjdLPNqw1o4,82,224.0,2016-11-19,29276.0
Sports,UCAGlOxmYbmXMifHpB43P2XQ,311.0,-NZGDzsXAN0,98,5196.0,2015-07-12,1621020.0
Gaming,UCAGRhXIbnKPNVf1JvwafawQ,0.0,oECMp89e2wU,123,14.0,2013-07-02,2012.0
Gaming,UCAFtKYX7eQ6obTteYpb5aIQ,101.0,rb0dX_VM_uI,371,1023.0,2016-12-09,34825.0
Gaming,UCAFtKYX7eQ6obTteYpb5aIQ,39.0,m4qU4W8hlxQ,258,6172.0,2014-04-12,131475.0
Gaming,UCAFn-dmrHJMi7WmqFhvkNOg,2.0,xFGs4lY4Tkc,517,38.0,2018-07-13,2643.0
Entertainment,UCAFbnzgEN7GtGRGCsb1uT3Q,0.0,R003tu5YNbU,35,12.0,2019-07-14,234.0
Gaming,UCAF_yy-Y4yl4VMiQ7RV3STw,2.0,knoXnQ-altE,1605,221.0,2019-04-02,7007.0
People & Blogs,UCAFMaHbiFjKTQRVxj1e8U2g,38.0,ofjBwIqfEes,325,233.0,2015-04-30,30710.0
People & Blogs,UCAFLhYdo9XDXTCRDCkq_mWA,0.0,oDxP_QTrlIk,739,13.0,2016-04-19,198.0
News & Politics,UCAFAz3Yau0kVYdr1nZ4IFTQ,,q828EkdrPpY,1498,,2017-01-28,6814.0
Howto & Style,UCAF9X0hX4ViuEugWGF1W5IA,2.0,A_jUilKsvMc,766,74.0,2017-04-15,1584.0
People & Blogs,UCAF0zkrya8lmcQzlijReMUA,,Cly90D7pF7E,858,,2015-06-02,2267.0
People & Blogs,UCAF0zkrya8lmcQzlijReMUA,,7ngscrmuYyM,839,,2014-04-07,2745.0
People & Blogs,UCAF0zkrya8lmcQzlijReMUA,,vusOBus-9jw,891,,2019-09-09,18375.0
Entertainment,UCAEwCfBRlB3jIY9whEfSP5Q,31.0,5YKA4K4Jw3s,380,1138.0,2018-09-26,24044.0
Entertainment,UCAEwCfBRlB3jIY9whEfSP5Q,25.0,e0Y32mC2idQ,283,1181.0,2018-07-16,34791.0
Music,UCAEwCfBRlB3jIY9whEfSP5Q,6.0,EEfVjZRSLSI,1583,347.0,2011-01-08,64525.0
Music,UCAEv0ANkT221wXsTnxFnBsQ,0.0,C3AlJCOCsM8,89,57.0,2017-07-26,8795.0
Gaming,UCAEtp9qQtNwZvnR3A3pWCtA,1.0,VnATqUCDOs4,945,356.0,2017-10-07,8635.0
Gaming,UCAEtp9qQtNwZvnR3A3pWCtA,11.0,Ljd3t1WKkYM,311,1312.0,2017-01-17,43888.0
Sports,UCAEp26oeWu9jMo5E7tNB2kQ,0.0,B4uwabni55o,266,2.0,2015-09-22,534.0
Sports,UCAEp26oeWu9jMo5E7tNB2kQ,0.0,0OBOX3BbdJw,105,1.0,2015-06-05,152.0
News & Politics,UCAEp26oeWu9jMo5E7tNB2kQ,0.0,FORAshJuFnE,52,3.0,2015-03-02,132.0
Sports,UCAEp26oeWu9jMo5E7tNB2kQ,0.0,_YVCFGXko8Y,162,3.0,2015-01-18,385.0
Sports,UCAEp26oeWu9jMo5E7tNB2kQ,0.0,L9g63liTmkM,410,1.0,2014-10-01,58.0
Sports,UCAEp26oeWu9jMo5E7tNB2kQ,0.0,SbzjZkKIXFQ,1007,1.0,2014-08-09,184.0
Sports,UCAEp26oeWu9jMo5E7tNB2kQ,0.0,bDSVFQtKG5c,184,0.0,2014-04-17,75.0
Music,UCAEojZWoTVb13y9JYTMjaOQ,0.0,4jxJbWXtTp0,314,15.0,2017-05-30,1678.0
Music,UCAEojZWoTVb13y9JYTMjaOQ,0.0,209D-8f9s1w,129,2.0,2017-06-15,28.0
Gaming,UCAEkb0GmKxzVuFxGz1ePFgQ,7.0,o5SAd96KEjw,668,639.0,2019-05-25,8564.0
Film & Animation,UCAEYw6eXh2wMJY4Wq48H0EQ,0.0,3Qb0JSJrGLk,242,8.0,2017-04-11,537.0
Gaming,UCAEMWmiiZFduzdZpMn2lSrg,4.0,A8d5gaMXjGU,4715,86.0,2019-06-20,6399.0
Entertainment,UCAEETlkRV5F6cf6uDBD0Xig,25.0,nfjOgKw_-GY,804,145.0,2018-11-14,5245.0
People & Blogs,UCAEChHKntwquFGX7_HgJfZQ,30.0,BHQTVI_FD2M,306,111.0,2018-04-14,5940.0
Science & Technology,UCADxoQ8N7KChuJdkcWGgH5g,12.0,bQ6mPTlv3oM,114,75.0,2017-09-23,21045.0
Entertainment,UCADpu4fv0XEiGjZpTPwFVmQ,80.0,jcC06x2wBT4,1955,1495.0,2018-12-21,63070.0
News & Politics,UCADaBeM0qiKEZIw9_OuYmuA,0.0,T09lkwVcBws,64,2.0,2019-03-11,40.0
News & Politics,UCADaBeM0qiKEZIw9_OuYmuA,1.0,GatR3BC_2g4,17,2.0,2019-02-15,271.0
News & Politics,UCADaBeM0qiKEZIw9_OuYmuA,0.0,vNApd4Fn3wc,83,1.0,2018-12-24,47.0
News & Politics,UCADaBeM0qiKEZIw9_OuYmuA,0.0,WnfAqXV7gVo,24,1.0,2018-11-30,83.0
Gaming,UCADKI24WG-Y4JUAMcmgO0xQ,1.0,pGCFskcCTfQ,33,335.0,2017-06-29,17041.0
Pets & Animals,UCADDH5lFQ70pTR9DB0b90Sg,,w_XhgSreJuE,48,,2018-05-11,165.0
Pets & Animals,UCADDH5lFQ70pTR9DB0b90Sg,,zjhmjJk4QXI,44,,2018-04-22,38.0
Pets & Animals,UCADDH5lFQ70pTR9DB0b90Sg,,h_jhl7WqrAg,44,,2017-09-30,220.0
Pets & Animals,UCADDH5lFQ70pTR9DB0b90Sg,,CUkeeMbwJl8,47,,2016-10-01,264.0
Pets & Animals,UCADDH5lFQ70pTR9DB0b90Sg,0.0,aGOoyR5LDgQ,61,1.0,2015-09-11,264.0
Pets & Animals,UCADDH5lFQ70pTR9DB0b90Sg,0.0,0hnep_w_JG0,42,3.0,2015-07-31,341.0
Pets & Animals,UCADDH5lFQ70pTR9DB0b90Sg,0.0,PXyzOrWqGiY,25,2.0,2014-09-10,151.0
Entertainment,UCAD4N6kTKX4IUUeP0t_US9g,0.0,Te3uTbSmr-A,110,28.0,2015-09-04,554.0
Entertainment,UCAD4N6kTKX4IUUeP0t_US9g,9.0,Fz4DTQg-OTE,1225,22.0,2015-04-02,12215.0
Sports,UCAD4N6kTKX4IUUeP0t_US9g,1.0,7no6gons-5c,1037,5.0,2015-04-01,287.0
Entertainment,UCAD4N6kTKX4IUUeP0t_US9g,73.0,b1hbZPs1_YQ,2513,709.0,2015-01-21,69654.0
Entertainment,UCAD4N6kTKX4IUUeP0t_US9g,0.0,hjxYJRy9bl0,25,4.0,2007-04-05,384.0
Education,UCAD48STRxYJVIfjHTZU7zIg,6.0,joAFS8w6HIc,327,6.0,2018-03-18,1006.0
Education,UCAD48STRxYJVIfjHTZU7zIg,0.0,X7X9662KER0,223,2.0,2016-09-11,484.0
Education,UCAD48STRxYJVIfjHTZU7zIg,0.0,gqcvAeN57lA,188,0.0,2014-08-06,213.0
Education,UCAD48STRxYJVIfjHTZU7zIg,1.0,q-i2ECsNTJA,209,2.0,2013-01-06,660.0
Music,UCACvpWNREiN9cYJsTGInAlQ,8.0,FFWqgfwPZ3I,582,1070.0,2016-07-19,34269.0
Music,UCACu12tYMVnfzE3v2UwMObw,4.0,jlagTlsiOJo,236,71.0,2019-03-17,1189.0
Music,UCACu12tYMVnfzE3v2UwMObw,7.0,lbgpfUXWnHA,126,627.0,2018-12-26,24563.0
Music,UCACu12tYMVnfzE3v2UwMObw,1.0,FiSLDTstKkg,196,55.0,2018-12-13,2247.0
Music,UCACu12tYMVnfzE3v2UwMObw,6.0,GRzPhX30mYo,212,325.0,2018-02-22,7869.0
Music,UCACu12tYMVnfzE3v2UwMObw,7.0,8Dv1sFNItBY,146,89.0,2018-01-12,5887.0
Music,UCACTF3RppQAdXpfw3o7mg7w,1.0,wOmTJ8WEaCo,3842,5.0,2019-08-13,127.0
News & Politics,UCACRim7l0tmc5lhNnDQyUvQ,0.0,NGSz4lPDTP0,111,2.0,2016-12-06,57.0
News & Politics,UCACRim7l0tmc5lhNnDQyUvQ,0.0,duFggt5zeWQ,31,0.0,2016-06-15,25.0
News & Politics,UCACRim7l0tmc5lhNnDQyUvQ,1.0,k7-C8WpCbn8,137,2.0,2015-09-30,1227.0
Sports,UCACRim7l0tmc5lhNnDQyUvQ,2.0,in5jNmMP9HA,229,23.0,2015-02-03,4371.0
People & Blogs,UCACKfZJBRdwfuJ57tsXrokQ,40.0,iXr1RPa_rYY,284,360.0,2018-11-21,29803.0
Comedy,UCACBeuyE5mBAf_eGWnBaXeg,25.0,89Nb3bmP1Vk,79,640.0,2015-12-03,82626.0
Howto & Style,UCACBeuyE5mBAf_eGWnBaXeg,2.0,e35Q9lTU2O4,100,7.0,2013-01-06,913.0
Howto & Style,UCACBeuyE5mBAf_eGWnBaXeg,30.0,5fLKMXTZnEs,54,6.0,2011-11-09,12591.0
Autos & Vehicles,UCAC4Ux3HvGxkBc2Q0sM3bKg,0.0,WLB3h18M_N8,56,23.0,2013-05-03,838.0
Sports,UCABycSs3guSCSgKV-oXcWfw,1.0,ow56QGpgcvc,622,92.0,2017-04-20,8841.0
Gaming,UCABvFYqMASzeQL_Wx4N_TLA,0.0,U6qcWuiJKOw,426,1.0,2015-01-24,52.0
Education,UCABe2FgVNv2hgBeMu2mySVg,4.0,BYAmcXGnNOE,3256,73.0,2019-04-01,2803.0
Education,UCABe2FgVNv2hgBeMu2mySVg,10.0,pqtnHKFClus,4552,106.0,2018-12-24,5150.0
Education,UCABe2FgVNv2hgBeMu2mySVg,5.0,LT6_UBlpo-Y,3868,60.0,2018-10-15,2847.0
Education,UCABe2FgVNv2hgBeMu2mySVg,14.0,T4NTCwf9PHI,857,302.0,2018-02-14,11034.0
Education,UCABe2FgVNv2hgBeMu2mySVg,49.0,TsTsYCc4fOw,1108,2545.0,2017-02-27,88055.0
Education,UCABe2FgVNv2hgBeMu2mySVg,8.0,rkeqLUZ0Rrw,600,107.0,2016-12-28,6591.0
Comedy,UCABZ7Z6SBTp4IsARDceOq7w,0.0,KCo1y30yOuo,158,6.0,2017-11-30,203.0
Entertainment,UCABVp2nDz6zstqgOHMZGWXA,50.0,kFbEXe3YwhM,157,2246.0,2012-12-21,293921.0
Entertainment,UCABVp2nDz6zstqgOHMZGWXA,20.0,niqgh-Qtvyo,93,347.0,2012-07-12,35570.0
Entertainment,UCABSDejNtK5gc7WNz1ei7tQ,1.0,Hex-cBf2B3M,280,9.0,2017-02-07,2282.0
Education,UCABOBqS3y8Xn_o7bXvH-j2Q,0.0,lBuiz4VGDzA,876,145.0,2019-04-08,3437.0
Science & Technology,UCABNbbTwvrCFL2ZIq8wM34A,25.0,nipDSFbMgzc,432,118.0,2017-12-06,19400.0
Entertainment,UCABKxHOFB4UTlqLwGckA17A,3.0,lvie-o8_0Lk,30,140.0,2015-06-22,60001.0
Film & Animation,UCAB29sl-DN4Gq3GL1Cj_OlQ,169.0,N0HqRd9OQMk,7654,583.0,2018-04-24,186877.0
Film & Animation,UCAB29sl-DN4Gq3GL1Cj_OlQ,2850.0,1YKdkItZx8k,7693,11989.0,2016-08-18,5339809.0
Travel & Events,UCAAuJFP7W5stY4csZTY6c1g,,gY1MsPSZ51Y,1645,,2015-10-24,2267.0
Howto & Style,UCAAszizDDdScfqclAybLiEA,36.0,_Jw-d8oy0Mk,516,7334.0,2015-01-24,186675.0
News & Politics,UCAAmkc2sRESFoEtiKRTaTRA,3.0,y6LkEUpckoA,103,4.0,2019-01-30,167.0
News & Politics,UCAAmkc2sRESFoEtiKRTaTRA,0.0,MhY5O60VtY4,112,0.0,2019-01-08,74.0
News & Politics,UCAAmkc2sRESFoEtiKRTaTRA,1.0,F3FZSD72xnc,97,4.0,2018-12-30,178.0
News & Politics,UCAAmkc2sRESFoEtiKRTaTRA,0.0,Lxf1T0jL498,91,3.0,2018-12-28,181.0
News & Politics,UCAAmkc2sRESFoEtiKRTaTRA,0.0,kUl6AkDpaDk,146,2.0,2018-12-18,34.0
News & Politics,UCAAmkc2sRESFoEtiKRTaTRA,0.0,OjG5LXtv9cE,111,1.0,2018-10-25,104.0
News & Politics,UCAAmkc2sRESFoEtiKRTaTRA,0.0,GLbO1pIs44c,90,1.0,2018-06-28,68.0
News & Politics,UCAAmkc2sRESFoEtiKRTaTRA,1.0,hdnfTNcR1hQ,100,5.0,2017-11-28,161.0
News & Politics,UCAAmkc2sRESFoEtiKRTaTRA,0.0,mbyISlPhgS0,121,3.0,2017-05-10,120.0
News & Politics,UCAAmkc2sRESFoEtiKRTaTRA,0.0,emKJC2_Zh7U,114,0.0,2017-02-22,40.0
Entertainment,UCAAR1yfanM_qnaGth0w-KbA,2.0,PaQtfLo4WgQ,37,32.0,2017-07-31,2018.0
Entertainment,UCAAR1yfanM_qnaGth0w-KbA,6.0,3OAoNO-M4CE,100,54.0,2017-06-01,23765.0
Howto & Style,UCA9zhmX6UkdR1VVvSD3QQ5w,0.0,8Ue4YKtVZmo,253,11.0,2015-08-20,792.0
Entertainment,UCA9ta1JGtxXW0gqEbow2SLA,0.0,XYuE3gblFCM,3263,5.0,2019-01-27,43.0
Howto & Style,UCA9o111IH1VD8Kxz0YLn8_A,2.0,jEgeXnV2NTs,404,431.0,2019-09-08,7488.0
Howto & Style,UCA9o111IH1VD8Kxz0YLn8_A,3.0,56XYwyK8224,707,733.0,2019-07-23,10581.0
Gaming,UCA9aaZBND0kJs-1DyZ-t5iA,1.0,0Ca1ifSgjcY,1205,12.0,2019-02-07,463.0
Gaming,UCA9aaZBND0kJs-1DyZ-t5iA,0.0,WQlAxmvS9qk,28,14.0,2019-01-30,687.0
Gaming,UCA9LGDGgwxkqp4ilL7eVaaw,0.0,GSXh4FSAFMM,3636,9.0,2017-03-29,71.0
Gaming,UCA9LGDGgwxkqp4ilL7eVaaw,4.0,5iKGY0ahosU,1825,223.0,2013-08-20,15473.0
People & Blogs,UCA9Gd69VyVwrtWvMVBDcrAw,2.0,yT8FMs5oMcI,285,209.0,2017-11-01,4128.0
Entertainment,UCA9CPXDU8Pnp2f9kQG8TX8w,0.0,KrJ1TXAYYYk,79,5.0,2017-02-10,2856.0
Howto & Style,UCA8ybqjGfB677lDLOejYjQw,2.0,sS9-pEIeno4,1259,273.0,2016-09-22,1802.0
Gaming,UCA8m_xgtioyXMiKtFcuQNHA,81.0,wwN38VexR30,668,247.0,2018-11-17,80067.0
News & Politics,UCA8R4NNFAf9I6aipqdgoUwg,2.0,aw2H2yd-YzE,376,3.0,2010-10-14,3799.0
News & Politics,UCA8R4NNFAf9I6aipqdgoUwg,0.0,vi-wy1KiJ4Q,192,0.0,2011-08-23,149.0
News & Politics,UCA8R4NNFAf9I6aipqdgoUwg,0.0,MPKyZslpkgY,41,0.0,2012-12-25,90.0
News & Politics,UCA8R4NNFAf9I6aipqdgoUwg,0.0,19De3D2Y_lU,26,0.0,2011-01-31,897.0
News & Politics,UCA8R4NNFAf9I6aipqdgoUwg,2.0,CM21aXsaq0A,83,1.0,2010-12-03,1220.0
News & Politics,UCA8R4NNFAf9I6aipqdgoUwg,0.0,hWyKa4YiYLk,107,4.0,2011-10-28,1531.0
Autos & Vehicles,UCA8N_0F-KYXSyT5OSJzSizA,18.0,kuQM0Bk6aME,236,212.0,2018-03-19,6570.0
Gaming,UCA8KhtmepdRjDNEputQBBhw,59.0,KmEazs3rODw,606,4572.0,2017-12-28,195708.0
Gaming,UCA82unnZfHTzNknFOt9FFvA,1.0,h3iy2SYoPzU,936,7.0,2017-11-11,748.0
Gaming,UCA82unnZfHTzNknFOt9FFvA,0.0,kjPBaupOsew,1448,3.0,2014-12-03,2798.0
Gaming,UCA82unnZfHTzNknFOt9FFvA,0.0,f_-xCpalUDM,673,0.0,2014-11-16,69.0
Sports,UCA7yRQkC7Gh9iRJ3TOW5Pbg,14.0,L6loZ6hxjO4,430,335.0,2018-01-28,5226.0
Gaming,UCA7s6HQfFgsznIfbhWN07nQ,11.0,gI1bPw1-A68,6588,16.0,2018-12-01,19325.0
Howto & Style,UCA7kuhQGNIO4X2dizncyiPQ,46.0,BjBnMFilSxs,243,759.0,2017-02-17,66629.0
Science & Technology,UCA7fCh4zZ_5BGrpRd92suQQ,93.0,tn24KsVCRWE,205,147.0,2018-04-12,17136.0
Sports,UCA7_oF62h54DAd-jRq7JHRg,1.0,7pH4d9t2g30,568,24.0,2019-07-25,2059.0
Sports,UCA7_oF62h54DAd-jRq7JHRg,0.0,j6YY9g4KUMw,19,4.0,2015-10-25,1936.0
Gaming,UCA7X5unt1JrIiVReQDUbl_A,13.0,frIkZR7VlEU,18,274.0,2018-04-25,80112.0
Gaming,UCA7X5unt1JrIiVReQDUbl_A,1.0,iLEZ5gLyXR4,17,26.0,2013-06-07,8591.0
Music,UCA7Wn8NJJFmbgBxBIWr8iWw,2.0,HSeOyhXPbjM,3474,19.0,2017-03-07,909.0
Music,UCA7Wn8NJJFmbgBxBIWr8iWw,2.0,9rysZh0thyg,4602,25.0,2018-03-13,680.0
Education,UCA7OQkX9AEIVQ6j9i0OSQhA,1.0,u2MkURVetVQ,3298,19.0,2019-09-29,336.0
Education,UCA7OQkX9AEIVQ6j9i0OSQhA,2.0,LvdBJ5kZEgM,3017,29.0,2019-07-12,1221.0
Education,UCA7OQkX9AEIVQ6j9i0OSQhA,11.0,SSUFhtTG9eY,3240,133.0,2017-06-05,13590.0
Education,UCA7OQkX9AEIVQ6j9i0OSQhA,1.0,HU02VhnhqN8,3527,49.0,2016-11-03,2966.0
Education,UCA7OQkX9AEIVQ6j9i0OSQhA,2.0,AJKFIwToEb8,3554,97.0,2015-01-20,5020.0
Education,UCA7OQkX9AEIVQ6j9i0OSQhA,0.0,tPk1zuViarg,3611,7.0,2014-04-04,1629.0
Education,UCA7OQkX9AEIVQ6j9i0OSQhA,16.0,cJJoG6SrdIo,3853,655.0,2012-07-05,106068.0
Film & Animation,UCA74P7bBTDn9J0FaPq2oVGA,3.0,Ad0EsPv4Cu8,281,23.0,2018-03-16,1346.0
Music,UCA6qUS8ztBkOe9PUhEV_-fg,1.0,61sD9N6sCh0,107,171.0,2016-02-09,4136.0
Music,UCA6bULZXVv6kC5J6vpGBdDQ,,K5EDE_-x594,244,,2018-01-10,7141.0
Music,UCA6bULZXVv6kC5J6vpGBdDQ,,equ70VT1hwk,469,,2015-12-15,5645.0
Music,UCA6bULZXVv6kC5J6vpGBdDQ,,1ChfQ1sD1Eo,595,,2015-10-08,13122.0
Autos & Vehicles,UCA6aJAT9rH8vRwWGiGr2iqQ,3.0,Nllg0IrX2GA,164,96.0,2013-03-17,5920.0
Gaming,UCA6HuZPgtGaBZVoXM_0ESAQ,8.0,iXdQCq7DSNM,613,97.0,2018-07-31,2133.0
Sports,UCA64oPYHxjgKcSKXySpJsmA,0.0,bYsVUoCGOt0,23,2.0,2015-07-07,141.0
Gaming,UCA6445rcwLUcQYh_m_5mxXQ,42.0,dSMsLzuTZyQ,11626,975.0,2019-07-04,30806.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,49.0,Kr67b3b6r4Q,490,80.0,2018-02-24,7882.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,323.0,PpyrLbEOjao,154,1926.0,2018-02-21,637368.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,2.0,os56hGZH8Dc,452,13.0,2018-02-21,535.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,30.0,8wJ3Jx3w2dg,81,155.0,2017-12-17,14033.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,7.0,wSvWNvcPt40,784,66.0,2017-10-08,10206.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,97.0,wgAplxy6z_o,72,59.0,2017-09-20,52627.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,4.0,MpnTbdnyW84,64,63.0,2017-08-10,3109.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,52.0,UpRDuD5_gFI,77,467.0,2017-08-06,35610.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,4.0,u7J69B3YwSA,150,44.0,2017-05-28,1568.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,42.0,b1tvYG3aTE0,92,172.0,2017-04-13,19989.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,7.0,q5eUUY1qZG8,98,132.0,2019-09-30,4416.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,4.0,vQ5MapUdzAs,57,23.0,2019-07-13,514.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,24.0,cvNk-G-A05M,75,346.0,2019-06-25,7775.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,2.0,wnr5Sqy1dws,1028,5.0,2019-03-14,321.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,0.0,WnkgoIBky6M,715,10.0,2019-02-24,626.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,2.0,rixVgWGsjHA,789,28.0,2019-01-22,605.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,185.0,0JMRtg2tSAM,170,328.0,2018-11-06,15318.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,0.0,16_MjEVe5og,267,5.0,2018-10-10,424.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,3.0,c34mdTYQ6S0,76,14.0,2018-10-07,1004.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,1.0,IRQ_VNa7IWo,82,24.0,2018-09-20,842.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,2.0,n6A29J2elrw,73,11.0,2018-07-01,1721.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,8.0,cjhW4bUsPU8,66,13.0,2018-06-26,626.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,2.0,esGv9y8WQ0w,555,9.0,2018-06-10,343.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,2.0,ZLCpg6pwIcg,62,18.0,2018-06-05,507.0
Entertainment,UCA5wv3lbx6fn54ou6uytSIA,52.0,khB4LCwuPe8,75,1032.0,2017-01-01,50408.0
People & Blogs,UCA5mXrhnPZcV6F54-p0UJtQ,6.0,9uRf-aIH7FE,75,236.0,2018-05-21,6027.0
News & Politics,UCA5hOHgxCuXdQsg99Yd7HFw,3.0,h7dRZTthM5M,555,41.0,2012-11-20,763.0
Autos & Vehicles,UCA5QFKPqQXGvOp1b3voSEUg,45.0,IpeB23RW93E,1048,1188.0,2019-06-19,24027.0
Entertainment,UCA5QFKPqQXGvOp1b3voSEUg,36.0,VgSQjGCxuPo,483,647.0,2014-07-21,18128.0
People & Blogs,UCA4HfABkvjnOEYneyg61EIQ,290.0,xJD8sLbJ8as,372,4913.0,2018-08-20,586878.0
Education,UCA4DHQ099vcqC-9kVPSzB8g,0.0,ERz5-spdWCY,620,93.0,2019-01-13,518.0
Gaming,UCA42W8waTYuytE2xlpcdktw,14.0,RYnOMl2fDv4,2041,34.0,2018-12-13,1055.0
Gaming,UCA42W8waTYuytE2xlpcdktw,6.0,-cpBLo_Dt5w,691,77.0,2018-05-28,3140.0
Gaming,UCA42W8waTYuytE2xlpcdktw,13.0,o2FaBOdygWw,623,113.0,2015-06-12,11328.0
Entertainment,UCA3ermB2Eg_pyMYcOb3Pdjg,0.0,rUFS1Kpf_vE,60,3.0,2012-01-19,1701.0
Travel & Events,UCA3ermB2Eg_pyMYcOb3Pdjg,0.0,8KqEwwO9LK0,6648,21.0,2019-09-03,1034.0
Travel & Events,UCA3ermB2Eg_pyMYcOb3Pdjg,57.0,VVmqzaIeNRI,1010,1540.0,2019-05-30,95043.0
Travel & Events,UCA3ermB2Eg_pyMYcOb3Pdjg,0.0,2ZsBCe6CGXQ,336,2.0,2016-10-01,858.0
Travel & Events,UCA3ermB2Eg_pyMYcOb3Pdjg,5.0,oyOiiJzyX0w,947,188.0,2015-03-11,17328.0
Travel & Events,UCA3ermB2Eg_pyMYcOb3Pdjg,2.0,Fqv_C97YTgE,189,7.0,2015-02-23,1441.0
Autos & Vehicles,UCA3c0zsqqPSeIp_EPgBqtjA,27.0,Gcy3F8ZJDbU,350,190.0,2018-09-01,4924.0
Gaming,UCA3aPMKdozYIbNZtf71N7eg,110.0,iKZHJiO-4xg,237,2037.0,2017-03-18,77303.0
Science & Technology,UCA3PiN-DkkTOubqAmMK0X4Q,6.0,j-PHt_kbiSk,605,108.0,2019-02-10,1514.0
Entertainment,UCA3PiN-DkkTOubqAmMK0X4Q,49.0,aHHzybuvkPk,882,1591.0,2018-10-18,41668.0
Entertainment,UCA3IxkoibnB-F9BkRvsZBJA,6.0,IMUYlqyjFG4,231,57.0,2019-03-17,2366.0
Entertainment,UCA3IxkoibnB-F9BkRvsZBJA,0.0,eadsxL_guxI,1200,0.0,2013-09-13,41.0
Gaming,UCA3Gwv5vKJcX-M1pltWZZOA,0.0,p4x9XURjOdA,2128,1.0,2019-06-12,10.0
Film & Animation,UCA3GMyWsYQOQFU-Dg4OgTWQ,0.0,zklyBnxMfOI,239,97.0,2017-08-02,1281.0
Music,UCA33TaedalWPr4R3KRatwJA,0.0,WzQ93MzwvIc,158,0.0,2019-07-24,1.0
Music,UCA33TaedalWPr4R3KRatwJA,0.0,AFvZQZlMlOo,191,0.0,2019-08-14,7.0
Music,UCA33TaedalWPr4R3KRatwJA,0.0,0ErL2hxYYkI,139,0.0,2019-06-30,1.0
Music,UCA33TaedalWPr4R3KRatwJA,0.0,PNsFdBbp_go,247,0.0,2019-08-16,1.0
Music,UCA33TaedalWPr4R3KRatwJA,0.0,9upveB1JziM,138,0.0,2019-08-16,3.0
